epoch;accuracy;loss;lr;val_accuracy;val_loss
0;0.43430486;1.7829618168590669;0.001;0.7756479;0.6857515186222677
1;0.8186565;0.5159921168240525;0.001;0.927498;0.22662018528922243
2;0.91599125;0.24821471647728707;0.001;0.9692092;0.10124838555437213
3;0.95916456;0.13157824105455393;0.001;0.9760887;0.07147779583437316
4;0.97537404;0.08042972280348923;0.001;0.98730963;0.04377864786398115
5;0.9862843;0.04358712740316801;0.001;0.9788271;0.06852920845572942
6;0.9870636;0.039945068223369386;0.001;0.98881245;0.03458010343396342
7;0.991038;0.0293564285706738;0.001;0.9890462;0.03216853683290397
8;0.99399936;0.018459028836126042;0.001;0.9898811;0.03686532365954913
9;0.99625933;0.012691777367017085;0.001;0.9929201;0.027242163263386722
10;0.99454486;0.013826990099461225;0.001;0.9921186;0.026723290129007104
11;0.99750626;0.009435274574947439;0.001;0.99355465;0.026716763179051566
12;0.9979738;0.007504274857583504;0.001;0.993922;0.024836701702007056
13;0.99758416;0.007612986300338612;0.001;0.99191827;0.02834600904364773
14;0.99750626;0.009795748476552176;0.001;0.99215204;0.040223265618619324
15;0.9937656;0.023090223852600764;0.001;0.99101657;0.0358584619841568
16;0.99750626;0.008680254721896784;0.001;0.9938218;0.028304443428292372
17;0.99828553;0.005606133983751522;0.001;0.99408895;0.028354095094618288
18;0.9961814;0.012128541494636654;0.001;0.992319;0.03303262604524426
19;0.9974283;0.009985370491079735;0.001;0.99245256;0.03837973411505255
20;0.99594766;0.014245308090252175;0.001;0.99215204;0.03378941364697823
21;0.99859726;0.004669908148802893;0.001;0.99258614;0.03848463922722918
22;0.9983635;0.00518537282147108;0.001;0.9945899;0.02590019727521881
23;0.998909;0.004288261069421496;0.001;0.99425596;0.028047287810280708
24;0.99914277;0.00284051841114441;0.001;0.99435616;0.030118420576159686
25;0.99914277;0.0030750822265498325;0.001;0.99355465;0.03067205233413939
26;0.99883103;0.003626217253778642;0.001;0.99505746;0.023923923530808203
27;0.998909;0.003202628054130042;0.001;0.9943227;0.026284552220689445
28;0.99859726;0.003777821521719504;0.001;0.99255276;0.03300746815376662
29;0.99859726;0.006544473064187194;0.001;0.9929869;0.031063564566997007
30;0.99828553;0.005013102489033542;0.001;0.995024;0.02325430123209844
31;0.9983635;0.005958532508662403;0.001;0.99135053;0.03832375878844367
32;0.99727243;0.009472443933945376;0.001;0.99365485;0.03331357533203422
33;0.9989869;0.003325065477528916;0.001;0.9946233;0.027456552770535186
34;0.99922067;0.002593633388050082;0.001;0.99398875;0.03417798411975073
35;0.99961036;0.0015705751209502965;0.001;0.9944563;0.0348156510805764
36;0.9995324;0.0013058828174001874;0.001;0.99285334;0.04162646861422014
37;0.99914277;0.002414183963366414;0.001;0.9958255;0.025666498014460453
38;0.99968827;0.0006689713787781876;0.001;0.99539137;0.025613487310507863
39;0.9995324;0.0014442799838888052;0.001;0.995358;0.026170294953524253
40;0.99929863;0.001858272332843842;0.001;0.9953246;0.023569135599742445
41;0.99984413;0.0006175192733101532;0.001;0.9946233;0.031968160349961965
42;0.99961036;0.0021750733349970353;0.001;0.9952578;0.02910771878577287
43;0.99750626;0.007753847733839935;0.001;0.9924192;0.03419022746792204
44;0.99524623;0.016159760271038794;0.001;0.9928867;0.03492062156330749
45;0.99867517;0.005154461398001274;0.001;0.99271977;0.03829296907171348
46;0.99937654;0.0017333704027786374;0.001;0.9941224;0.03496585758350692
47;0.99937654;0.0021698460555023558;0.001;0.9911835;0.04113271802968853
48;0.99906486;0.004792419280665241;0.001;0.99325407;0.03810443136172643
49;0.9973504;0.0106547930923657;0.001;0.992319;0.03822117751066638
50;0.99914277;0.005356430714242183;0.001;0.99529123;0.028334458172283996
51;0.99968827;0.0018806342923743163;0.001;0.99579215;0.02504538740175016
52;1.0;0.00033439642111590364;0.001;0.9960259;0.02877786580222622
53;0.99984413;0.0003920481983057339;0.001;0.99495727;0.031908173109431025
54;0.99968827;0.0008775290328189942;0.001;0.99499065;0.03371675692818488
55;0.99922067;0.002697419677333029;0.001;0.9938552;0.0409929329256981
56;0.99984413;0.0006925139964775588;0.001;0.9952244;0.037054072114724876
57;0.9999221;0.0003086363729725992;0.001;0.995024;0.03684922455712163
58;1.0;0.0002133112834432599;0.001;0.99599254;0.034494410664949765
59;0.998909;0.004294176315720268;0.001;0.99358803;0.028921775593995377
60;0.99867517;0.0033522234823607066;0.001;0.99358803;0.039662453785659996
61;0.9978959;0.008921734166633223;0.001;0.9931205;0.03875700527006641
62;0.9983635;0.005738332765577524;0.001;0.9936882;0.03617356037320442
63;0.998909;0.0047422558558324075;0.001;0.9939554;0.032995345903420605
64;0.99875313;0.005502231137483308;0.001;0.9944229;0.02896298605410246
65;0.99929863;0.002396009272380884;0.001;0.99549156;0.02677748813997016
66;0.99922067;0.0025748949282571624;0.001;0.99529123;0.024132403568034998
67;0.99961036;0.0014607207516862384;0.001;0.99579215;0.02080218674270227
68;0.99976623;0.0008088810489394766;0.001;0.99589235;0.025438113017341123
69;0.99984413;0.0006263159455080877;0.001;0.995358;0.030399721958276733
70;0.99961036;0.001442462838028752;0.001;0.99398875;0.03697775710279753
71;0.99922067;0.003196650938832165;0.001;0.99599254;0.02026448468888222
72;0.9982076;0.007113305482902492;0.001;0.9930537;0.03322124596101819
73;0.9984414;0.004944334813510358;0.001;0.9948571;0.027252003157647208
74;0.99875313;0.004799082880098628;0.001;0.9937884;0.03684950949164616
75;0.9984414;0.005817987427842201;0.001;0.9917179;0.0460401735463357
76;0.9983635;0.005756651719279025;0.001;0.98607403;0.06408289161287078
77;0.99727243;0.011561668672182899;0.001;0.993922;0.03610843878892601
78;0.99968827;0.0018109135876012144;0.00090000004;0.9937216;0.0366069170648049
79;0.9995324;0.0021604664765609437;0.00090000004;0.99509084;0.02672628124989625
80;0.99922067;0.0022228037452165844;0.00090000004;0.9962597;0.023673322849346895
81;0.99976623;0.0011362128680320921;0.00090000004;0.9954582;0.029400958906346215
82;0.9994545;0.0010466560573936783;0.00090000004;0.9928867;0.04324309749721692
83;0.99968827;0.0008311463535001575;0.00090000004;0.99492383;0.0334308262108065
84;0.99961036;0.0009325274967752075;0.00090000004;0.99418914;0.04135241777169088
85;0.9989869;0.0035968532678466512;0.00090000004;0.99355465;0.039469311823686494
86;0.99922067;0.0033647618157940547;0.00090000004;0.9947235;0.035687374428794716
87;0.99875313;0.0057699436462651625;0.00090000004;0.99258614;0.04327365644952769
88;0.99867517;0.004419810804229609;0.00090000004;0.99428934;0.03399945510547103
89;0.9985193;0.007799943147613755;0.00090000004;0.9925194;0.04573778518711471
90;0.998909;0.00332770506610822;0.00090000004;0.993755;0.0419866689348035
91;0.99929863;0.0014228414718819157;0.00090000004;0.9945565;0.03856656333694174
92;0.9994545;0.002093295426288798;0.00090000004;0.99425596;0.04024828751032248
93;0.99929863;0.0027286358523325024;0.00090000004;0.99438953;0.033180459467987145
94;0.99906486;0.003982951981369322;0.00090000004;0.9939554;0.0383839344148462
95;0.9995324;0.0024685811818528124;0.00090000004;0.99495727;0.033329683831189914
96;0.99968827;0.001013287979091544;0.00090000004;0.9946233;0.036053508769461534
97;0.99984413;0.0009141039863198896;0.00090000004;0.99519104;0.033836958483047005
98;0.99968827;0.0011845242960024781;0.00090000004;0.99509084;0.03610470876659197
99;0.9999221;0.0004063643985358043;0.00090000004;0.99539137;0.03528259754087882
0;0.44124064;1.8946802231141755;0.001;0.65929735;0.9763767176091018
0;0.47139964;1.6492286198157027;0.001;0.7006078;0.8378384830064389
1;0.7758728;0.6501662222821813;0.001;0.8790743;0.3454106516325948
2;0.87788343;0.3579440414162348;0.001;0.93240714;0.19944581318165955
3;0.9300966;0.21281694269685675;0.001;0.9701109;0.10379753279122254
4;0.9636066;0.1184033327120498;0.001;0.98113143;0.06548810278488741
5;0.97584164;0.08118908549484767;0.001;0.98203313;0.0581662058014141
6;0.9837905;0.05063845229304937;0.001;0.9883783;0.042220624775339374
7;0.98721945;0.04169834315070785;0.001;0.9914507;0.0318060611334119
8;0.99088216;0.02920884193104699;0.001;0.99265295;0.026932329994049337
9;0.9928304;0.02299965722045102;0.001;0.9914841;0.029040963892834153
10;0.9936097;0.0223199163477617;0.001;0.9929869;0.026855931531975304
11;0.99446696;0.018151536016847516;0.001;0.99405557;0.02567232562407688
12;0.9961814;0.012075668976855861;0.001;0.99335426;0.027904186958873572
13;0.99594766;0.015566316447185905;0.001;0.9915509;0.03058455099637595
14;0.99657106;0.00917104654328519;0.001;0.9928867;0.0318314390194299
15;0.9968828;0.009478490608494655;0.001;0.99398875;0.029277015483452715
16;0.99672693;0.010242078934059921;0.001;0.9938218;0.02486513382246389
17;0.99812967;0.00527775292900975;0.001;0.99255276;0.03485703901096635
18;0.9982076;0.0046907745081376274;0.001;0.9941224;0.02952355359271149
19;0.99867517;0.004834135979618076;0.001;0.99235237;0.03426978856311713
20;0.99812967;0.006650614200087039;0.001;0.99365485;0.03104435150129504
21;0.9969607;0.012469967206222402;0.001;0.992486;0.02947252248111548
22;0.99812967;0.00711510825189216;0.001;0.99121696;0.031714387926751526
23;0.9958697;0.015480048099806779;0.001;0.99094975;0.03757161065744997
24;0.99774003;0.00729640950030761;0.001;0.99405557;0.03476601333403798
25;0.99828553;0.006487158739688502;0.001;0.99345446;0.029698651216301154
26;0.99883103;0.0034254291983921675;0.001;0.9937884;0.03339976088552941
27;0.9984414;0.005284508213399679;0.001;0.9921186;0.03700784181829143
28;0.99805176;0.007134714522375784;0.001;0.9944897;0.03174862495255964
29;0.99914277;0.0033343260523693596;0.001;0.9948571;0.02641321448144567
30;0.998909;0.004088405304797366;0.001;0.9948237;0.026478012017610863
31;0.99875313;0.004220697934451302;0.001;0.9935212;0.03243157762184768
32;0.99937654;0.001689999604368631;0.001;0.99435616;0.03275770263914037
33;0.99937654;0.001812670183362729;0.001;0.99435616;0.035726314617369324
34;0.99968827;0.001284984041142836;0.001;0.9945899;0.03265717605317612
35;0.99766207;0.007695914819613475;0.001;0.9906826;0.03886338570181329
36;0.99828553;0.0073721637149028445;0.001;0.9944229;0.024911762693174824
37;0.99828553;0.006300464128504073;0.001;0.99358803;0.03183301717806543
38;0.99906486;0.004585594690337771;0.001;0.99258614;0.035894553411693265
39;0.99929863;0.0024811555036658296;0.001;0.9917179;0.04428476849678484
40;0.99875313;0.00407561365849724;0.001;0.9941224;0.029001638361341113
41;0.99922067;0.0027582409914741605;0.001;0.99428934;0.028806438209701603
42;0.99937654;0.0030904316008491606;0.001;0.99428934;0.033459694908967684
