epoch;accuracy;loss;lr;val_accuracy;val_loss
0;0.8765858;0.3955380384173519;0.001;0.9952495;0.016011035594412686
1;0.99421114;0.019612516555596753;0.001;0.9984165;0.006382907276031332
2;0.9970748;0.010084669070396143;0.001;0.99820536;0.005425941307900726
3;0.9991994;0.0029084428832011956;0.001;0.9996041;0.0014581620753674372
4;0.99978447;0.0010295244057209455;0.001;0.99970967;0.0018915437115320844
5;0.9988915;0.004356626302231214;0.001;0.99899715;0.0027446870010618104
6;0.9923944;0.02702327784908951;0.001;0.9979151;0.005684152052316269
7;0.9998152;0.0007577078761938112;0.001;0.99986804;0.000449179347403409
8;1.0;6.247512176016464e-05;0.001;0.99984163;0.0004933767028549205
9;1.0;3.1505161990449724e-05;0.001;0.99989444;0.00030973449868745297
10;1.0;1.909902799235837e-05;0.001;0.99989444;0.0002800561498421016
11;1.0;1.4466010833176067e-05;0.001;0.99989444;0.00027986040668321563
12;1.0;1.150360394450454e-05;0.001;0.99989444;0.00025550667962347633
13;1.0;9.353934612672819e-06;0.001;0.99989444;0.00027250086944053645
14;1.0;8.044126894459856e-06;0.001;0.99989444;0.0002773065431545844
15;1.0;6.716694339485088e-06;0.001;0.99989444;0.000230169681021843
16;1.0;5.74996098960207e-06;0.001;0.99989444;0.0002343103793922095
17;1.0;4.931978821010055e-06;0.001;0.99989444;0.00021834924807396649
18;1.0;4.361507686553075e-06;0.001;0.99989444;0.0002175888171925976
19;1.0;3.840127707304329e-06;0.001;0.99992085;0.00021376846826760856
20;1.0;3.438584768473159e-06;0.001;0.99992085;0.00022488592407651455
21;1.0;3.0502565798886676e-06;0.001;0.99992085;0.00022122865036555993
22;1.0;2.740486354565503e-06;0.001;0.99992085;0.0002123560083501337
23;1.0;2.452838953336662e-06;0.001;0.99992085;0.0002018289149005195
24;1.0;2.229126017578375e-06;0.001;0.99992085;0.0001999631111484621
25;1.0;1.9882603437875114e-06;0.001;0.9999736;0.000179697277982848
26;1.0;1.8446929109275453e-06;0.001;0.9999736;0.00017810720102050468
27;1.0;1.6701028275672883e-06;0.001;0.99992085;0.00019475459176418656
28;1.0;1.5090108681121697e-06;0.001;0.99992085;0.00018826989740236593
29;1.0;1.3943708788281413e-06;0.001;0.99992085;0.00020676506889417528
30;1.0;1.2700619445387339e-06;0.001;0.99989444;0.00022463349091158725
31;1.0;1.1865092574057824e-06;0.001;0.99992085;0.00018899648005551374
