epoch;accuracy;loss;lr;val_accuracy;val_loss
0;0.19046845;2.5541672833801945;0.001;0.23958188;2.353194323582932
1;0.32351986;2.1531091070671553;0.001;0.4501742;1.5322115221090018
2;0.52635;1.407816968184442;0.001;0.7273868;0.8571110272116778
3;0.7164932;0.8941746390943955;0.001;0.82731706;0.5482106580759175
4;0.8129473;0.5776703548493445;0.001;0.88487804;0.34797087495335305
5;0.8758946;0.3761060257468351;0.001;0.94285715;0.18410703232271747
6;0.92469096;0.2396642281034587;0.001;0.94940764;0.1544204901215922
7;0.9442095;0.18045911020323605;0.001;0.95358884;0.14660315247362915
8;0.95120364;0.15982670523105075;0.001;0.9609756;0.11502617495426526
9;0.97332466;0.08941407548223905;0.001;0.9639024;0.12227312141983974
10;0.9769031;0.07129661929227106;0.001;0.9746342;0.07823217117032165
11;0.98227066;0.06074549899925523;0.001;0.9749129;0.08020241994280952
12;0.98796356;0.03729871755966368;0.001;0.97770035;0.07201103422011959
13;0.9856864;0.04289908595126686;0.001;0.97770035;0.07316623384580795
14;0.986825;0.0378858489405531;0.001;0.97923344;0.06961268133610383
15;0.991054;0.02955882376327713;0.001;0.9810453;0.0670496831948379
16;0.98975277;0.02986754699281151;0.001;0.9800697;0.07062043340899515
17;0.98763824;0.03401357196386547;0.001;0.97825783;0.08177736951914442
18;0.9886142;0.03770833346678705;0.001;0.9771429;0.07520247139789502
19;0.9920299;0.024316521761993462;0.001;0.98118466;0.07016726747207126
20;0.99446976;0.017227770330289847;0.001;0.9797909;0.0733862824904171
21;0.9956083;0.01720541132698923;0.001;0.98118466;0.07009686008148208
22;0.9938191;0.018814784523235654;0.001;0.98146343;0.06950297289239145
23;0.995283;0.013570102812722667;0.001;0.9816028;0.07868657495917483
24;0.99658424;0.01122809844255433;0.001;0.98522645;0.06564634184800056
25;0.9933312;0.019916557022797737;0.001;0.98271775;0.05774318313847653
26;0.9960963;0.01188609556770031;0.001;0.98369336;0.06202686703759035
27;0.9964216;0.011051952938271097;0.001;0.9774216;0.09026893735399166
28;0.97755367;0.08777194947962302;0.001;0.97449476;0.09476073675871281
29;0.99316853;0.026271229567431966;0.001;0.97574914;0.09889615420161224
30;0.99268055;0.022604254522205457;0.001;0.98341465;0.06735072928438768
31;0.995283;0.016839479616732288;0.001;0.98020905;0.07470227646912495
32;0.99658424;0.011144363044451497;0.001;0.9793728;0.09098292740237364
33;0.99593365;0.013727924498082874;0.001;0.98174214;0.07674533790831584
34;0.9967469;0.014698015411509984;0.001;0.98174214;0.06441354741637663
35;0.99690956;0.012323209282711264;0.001;0.9797909;0.08152191977883051
36;0.99690956;0.008601348519946215;0.001;0.9822996;0.06759487123854901
37;0.9972349;0.009732750917575974;0.001;0.98466897;0.06186321332479998
38;0.99690956;0.011131861055040803;0.001;0.98425084;0.0589387915496802
39;0.9967469;0.008502761388007287;0.001;0.9845296;0.07661136820003601
40;0.9970722;0.008692498542682552;0.001;0.98439026;0.06862103159419337
41;0.99772286;0.007967615271228846;0.001;0.985784;0.05579428589116051
42;0.99788547;0.007210775236358288;0.001;0.9829965;0.06754694815712414
43;0.9986988;0.004752941096156511;0.001;0.98425084;0.07069699848167622
44;0.99772286;0.006518418732824549;0.001;0.9882927;0.04788600476257072
45;0.99772286;0.007668610236855329;0.001;0.98425084;0.06338896088496786
46;0.9980481;0.007139830972312204;0.001;0.98648083;0.060870115781921294
47;0.99788547;0.005702841995493845;0.001;0.9892683;0.04688096568198435
48;0.99837345;0.006064093928665142;0.001;0.9892683;0.05335784113729042
49;0.9985361;0.004020787669477904;0.001;0.9850871;0.06287388102426875
50;0.99772286;0.0070694193580880535;0.001;0.9863415;0.05958165012178326
51;0.99739754;0.008663255057092992;0.001;0.98620206;0.056989744380916564
52;0.9985361;0.004744177827983913;0.001;0.9848084;0.05697324754469072
53;0.99739754;0.006984640039181226;0.001;0.98341465;0.07815556952345286
54;0.99837345;0.004686709449316891;0.001;0.9855052;0.06534107362767132
55;0.9975602;0.008283549870037769;0.001;0.98522645;0.05875162126074581
56;0.9943071;0.02223217068936872;0.001;0.9810453;0.07950960124573662
57;0.99658424;0.011123006195120883;0.001;0.98439026;0.06991777201290733
58;0.99690956;0.010684930991803138;0.001;0.98397213;0.06990782799034133
59;0.99886143;0.004049353424873486;0.001;0.98620206;0.05885966463371498
60;0.9980481;0.006449095494317483;0.001;0.98522645;0.06495275129651722
61;0.99886143;0.00502385883292157;0.001;0.98592335;0.054149178993539014
62;0.99837345;0.005268893879682484;0.001;0.9838328;0.07565424802229587
63;0.99918675;0.003639600713232565;0.001;0.98466897;0.08867415706945084
64;0.9982108;0.0032868210402624645;0.001;0.98536587;0.07925334714963152
65;0.9982108;0.005347373376533943;0.001;0.98912895;0.05113418309323055
66;0.99788547;0.0071907584687541;0.001;0.9860627;0.06858569999189744
67;0.99739754;0.011355380203575502;0.001;0.9855052;0.07399957015576715
68;0.99788547;0.007500600942311602;0.001;0.9860627;0.06226160223060375
69;0.999512;0.002512067155555026;0.001;0.9867596;0.0627615853219916
70;0.99837345;0.00510491427245006;0.001;0.98787457;0.05391468521437968
71;0.9975602;0.007764819320218577;0.001;0.98592335;0.06365337996532702
72;0.99918675;0.00344141076876987;0.001;0.9871777;0.06604391589792419
73;0.9985361;0.0063918963027421285;0.00090000004;0.98745644;0.05865610256600165
74;0.99772286;0.006589038719871234;0.00090000004;0.9866202;0.057516228454739166
75;0.9990241;0.002466201087824704;0.00090000004;0.9855052;0.07172897443952703
76;0.9985361;0.004014688796044452;0.00090000004;0.985784;0.07003203841348143
77;0.99934936;0.0027388590939874534;0.00090000004;0.989547;0.05675613130841938
78;0.99983734;0.0015854450720123113;0.00090000004;0.98898953;0.061776254642215304
79;0.99918675;0.003699164548238653;0.00090000004;0.98843205;0.06467603886999737
80;0.9982108;0.006238864802936599;0.00090000004;0.9860627;0.06243021235648763
81;0.9980481;0.005153727493747716;0.00090000004;0.98648083;0.06177331647180633
82;0.99886143;0.005448598385726089;0.00090000004;0.9871777;0.05549293524723888
83;0.9990241;0.002313217827741238;0.00090000004;0.98898953;0.05213581511783269
84;0.99934936;0.0020213713301388677;0.00090000004;0.98689896;0.06069662953087679
85;0.99918675;0.0025092922438150938;0.00090000004;0.98620206;0.06853938377692728
86;0.99918675;0.0022547500515987017;0.00090000004;0.98648083;0.07074831720844393
87;0.9990241;0.0029973133751113185;0.00090000004;0.9856446;0.07081531054466861
88;0.99788547;0.009933195933145287;0.00090000004;0.9831359;0.07537775449221182
89;0.99690956;0.010551854638593658;0.00090000004;0.975331;0.128020628271231
90;0.9986988;0.0063820569894156715;0.00090000004;0.98425084;0.06501235765870356
91;0.9990241;0.00335052143661192;0.00090000004;0.98369336;0.08122997764926339
92;0.99772286;0.01010981953606553;0.00090000004;0.9855052;0.06815645681605723
93;0.9975602;0.009496183292011852;0.00090000004;0.9863415;0.054143997408832564
94;0.9986988;0.003951560699840848;0.00090000004;0.9821603;0.08370190903371476
95;0.99837345;0.005516456568549475;0.00090000004;0.9825784;0.07002322716996134
96;0.99886143;0.0033825080134049484;0.00090000004;0.9866202;0.05348977327969847
97;0.99886143;0.00399482661371029;0.00090000004;0.9850871;0.08027086922536751
98;0.9982108;0.0050831142957047356;0.00090000004;0.9796516;0.09637896813692477
99;0.9986988;0.004711246716007648;0.00090000004;0.9821603;0.088962800243175
0;0.18607678;2.5735807362980245;0.001;0.23958188;2.4099763217620316
1;0.30302536;2.1829599017203436;0.001;0.41825783;1.7574852602656295
2;0.4817827;1.5648770476597504;0.001;0.63735193;1.1470788488736967
