epoch;accuracy;loss;lr;val_accuracy;val_loss
0;0.15129331;2.6944557462685745;0.001;0.23951219;2.4152968602064178
1;0.21571498;2.512774155743824;0.001;0.23951219;2.4281751969965493
2;0.22254759;2.4848718756056227;0.001;0.23951219;2.3782056640997165
3;0.21669106;2.4574567750350855;0.001;0.23951219;2.4496091303011265
4;0.22449976;2.4301988165107455;0.001;0.23951219;2.343737581997383
5;0.25475842;2.3746695012915944;0.001;0.37158537;2.178988583494977
6;0.3372377;2.1092837255951715;0.001;0.40060976;1.8239311925376334
7;0.3557833;1.9146553518249676;0.001;0.4826829;1.6097163000339414
8;0.46656907;1.6199794817459532;0.001;0.5629268;1.386989713180356
9;0.51878965;1.4885080177473289;0.001;0.5679268;1.2532232836397683
10;0.534407;1.4050714555980521;0.001;0.6565854;1.129336494062005
11;0.602245;1.2105061718171373;0.001;0.67512196;1.0412780520392628
12;0.63640803;1.1555777463231103;0.001;0.6819512;0.9628844553668324
13;0.65007323;1.0570958580198144;0.001;0.71829265;0.8820809895236318
14;0.69936556;0.9113738449565837;0.001;0.73939025;0.9442881553929027
15;0.57686675;1.363046601494677;0.001;0.6712195;1.0838400017342917
16;0.6486091;1.092866585451315;0.001;0.7435366;0.7689022761437951
17;0.7193753;0.8703238492247068;0.001;0.7853659;0.699292801880255
18;0.70278186;0.9037450662236379;0.001;0.7776829;0.7152781023630281
19;0.7467057;0.7865731974471889;0.001;0.81890243;0.5916918485920604
20;0.7798926;0.6780507385061681;0.001;0.8314634;0.5312712797885988
21;0.79502195;0.6283487653429768;0.001;0.84743905;0.49554699205770725
22;0.82918495;0.5457735603912508;0.001;0.8663415;0.432880703763264
23;0.85212296;0.4531840151025863;0.001;0.8782927;0.3834644137940756
24;0.8760371;0.3878269800698142;0.001;0.89085364;0.32120439546864205
25;0.8994632;0.29797948980517597;0.001;0.9017073;0.2924900633823581
26;0.8882382;0.3350496391309897;0.001;0.9019512;0.3174674854918224
27;0.91410446;0.2652662531988631;0.001;0.9178049;0.2594887961701649
28;0.9233773;0.22448013387556248;0.001;0.9317073;0.22797198009200212
29;0.94338703;0.17163347144892532;0.001;0.9390244;0.2104970045169679
30;0.9599805;0.12674985884921966;0.001;0.9464634;0.2069765391473363
31;0.96730113;0.09801746270968863;0.001;0.9462195;0.19025021691147875
32;0.9677892;0.08992659033304776;0.001;0.955;0.16462637889675977
33;0.9746218;0.07649692116335231;0.001;0.96060973;0.15758677527671908
34;0.97999024;0.0652547544127502;0.001;0.9552439;0.16776037690116138
35;0.9814544;0.05491748848714556;0.001;0.9540244;0.176934768022251
36;0.9746218;0.0703772461199074;0.001;0.96085364;0.16309064515843624
37;0.98340654;0.05073810525719331;0.001;0.96060973;0.1553505742041076
38;0.9829185;0.053550040530308006;0.001;0.9614634;0.15354089451999198
39;0.9897511;0.03976149685932446;0.001;0.9659756;0.13716288215685182
40;0.9921913;0.03103370595816114;0.001;0.9634146;0.17317268348321682
41;0.9716935;0.08134282379978863;0.001;0.9621951;0.15346363127549612
42;0.9843826;0.057753798727758814;0.001;0.96085364;0.16652001141547793
43;0.9829185;0.06124656854343741;0.001;0.95804876;0.1619027699929912
44;0.98926306;0.03464463308971492;0.001;0.9629268;0.15115949821794725
45;0.9921913;0.027329641007516104;0.001;0.9641463;0.16219785990100496
46;0.9907272;0.03224513291032681;0.001;0.96231705;0.16590873563435019
47;0.9917033;0.025669013656832187;0.001;0.9631707;0.15507946488333912
48;0.9931674;0.02115634442959299;0.001;0.96658534;0.1558161654113224
49;0.9912152;0.024332203665496432;0.001;0.96609753;0.1507726148279702
50;0.99609566;0.016073050616484633;0.001;0.96426827;0.15423559054337646
51;0.9921913;0.02390946348217303;0.001;0.9654878;0.1658001914329645
52;0.9921913;0.025832602895138154;0.001;0.9612195;0.18188668074631473
53;0.9946315;0.014505854404630059;0.001;0.9679268;0.14624752155164392
54;0.9931674;0.026964791202731368;0.001;0.9679268;0.1440590090504507
55;0.9951196;0.014288485835638643;0.001;0.9652439;0.15831109251190975
56;0.9941435;0.026587293344686652;0.001;0.9667073;0.15216023776793808
57;0.9951196;0.02219216756089948;0.001;0.9676829;0.15341982510031724
58;0.99365544;0.01967081819903451;0.001;0.96756095;0.14583892415925043
59;0.99365544;0.016631205359098785;0.001;0.9651219;0.15964382682359074
60;0.9941435;0.024184875862955646;0.001;0.9681707;0.1552873981658869
61;0.9946315;0.015759360912429125;0.001;0.9708537;0.13405454405959483
62;0.99707174;0.01098672899463978;0.001;0.9687805;0.14105322260303116
63;0.9965837;0.010899690200431009;0.001;0.96707314;0.16448082450345702
64;0.9965837;0.009749992874670524;0.001;0.97;0.15113909563640268
65;0.9975598;0.007604595130103115;0.001;0.96804875;0.16296199099343872
66;0.9946315;0.01812441236161791;0.001;0.97097564;0.15023679328400913
67;0.9965837;0.012964384825768392;0.001;0.9692683;0.16584181847738985
68;0.99707174;0.007766015402220011;0.001;0.9671951;0.16662788887736252
69;0.99609566;0.009975256950114059;0.001;0.96731704;0.1703620458970119
70;0.99609566;0.017085286510927385;0.001;0.9684146;0.16305907535843733
71;0.9946315;0.014775549252497067;0.001;0.9686585;0.16148348872324456
72;0.9985359;0.00750901594052611;0.001;0.965;0.17667632743826978
73;0.9980478;0.011707758979136455;0.001;0.9684146;0.16101587385938662
74;0.9965837;0.009776835938440184;0.001;0.96756095;0.166992180444834
75;0.99707174;0.0056594912310056035;0.001;0.9657317;0.19160920970323608
76;0.99609566;0.011548304878911135;0.001;0.9690244;0.1698273721217496
77;0.9956076;0.010528600044283153;0.001;0.9671951;0.1705743707098612
78;0.9980478;0.01010600731627659;0.001;0.9669512;0.1780239295299987
79;0.9956076;0.011019856973995292;0.001;0.9641463;0.19931065559387207
80;0.99609566;0.00816414352166954;0.001;0.9681707;0.16167814192248553
81;0.99707174;0.009167766995753477;0.001;0.96756095;0.14928190239512065
82;0.9965837;0.011105684549881815;0.001;0.97097564;0.1397993714634965
83;0.9975598;0.0085891994828874;0.001;0.9690244;0.15577553415443884
84;0.99707174;0.007352544592030889;0.001;0.9697561;0.15694335073777815
85;0.9980478;0.005835172837975557;0.001;0.9690244;0.15596251112050463
86;0.9975598;0.00919270349631024;0.001;0.9686585;0.15536450157078302
87;0.99951196;0.004014015823180884;0.001;0.9697561;0.1542215043324523
88;0.9975598;0.011593632146467492;0.001;0.96707314;0.18483727568533362
89;0.9965837;0.009618633517176428;0.001;0.9651219;0.21276871367927613
90;0.9965837;0.01053378051405945;0.001;0.9597561;0.2188222877626739
91;0.99707174;0.010633862730227124;0.001;0.9652439;0.174024076461792
92;0.9990239;0.0066944410621741805;0.00090000004;0.962439;0.19496009826660157
93;0.9980478;0.008179433262016561;0.00090000004;0.96634144;0.18038305643128186
94;0.9980478;0.005515058282644728;0.00090000004;0.9690244;0.17028731780892709
95;0.9985359;0.005043221020361114;0.00090000004;0.9695122;0.1731185001571004
96;0.9985359;0.0038371517156146756;0.00090000004;0.97;0.17603650370022192
97;0.9980478;0.005016313632154774;0.00090000004;0.9686585;0.1763463835304045
98;0.9956076;0.009780385251042906;0.00090000004;0.97048783;0.17550112827431139
99;0.9951196;0.01951111590619015;0.00090000004;0.9662195;0.19382814902721382

