epoch;accuracy;loss;lr;val_accuracy;val_loss
0;0.8416677;0.47949537914556034;0.001;0.9927687;0.020353106640437386
1;0.9822638;0.05512255529398981;0.001;0.9960413;0.01039579709134645
2;0.99408793;0.019562345341043893;0.001;0.9990763;0.003172796023853006
3;0.9961202;0.012777374039211038;0.001;0.9990763;0.002375716991670107
4;0.9969824;0.01037120993905125;0.001;0.99667466;0.008969667723602406
5;0.9966745;0.010914099341413722;0.001;0.99860126;0.004897988893203564
6;0.9971671;0.010243793655413901;0.001;0.9978359;0.007788070613694443
7;0.99624336;0.015095669204133001;0.001;0.9966219;0.008241169078780955
8;0.99821407;0.007523571607671804;0.001;0.99899715;0.0032170883987583734
9;0.99790615;0.007262359568448872;0.001;0.99894434;0.0031760328448006184
10;0.9988915;0.004422308164921576;0.001;0.99918187;0.004290188271536226
11;0.9993226;0.0025962851345331613;0.001;0.9996305;0.0015177955732386707
12;0.9996305;0.0015409287157561726;0.001;0.99970967;0.0007694894482636704
13;0.9978446;0.009100689998182521;0.001;0.9959885;0.010647093990112206
14;0.99839884;0.005134473166362857;0.001;0.9997889;0.0005981971525096569
15;0.9996305;0.0014299384273054666;0.001;0.9992083;0.0037093397699611372
16;0.9998152;0.0013044738127544985;0.001;0.9999472;0.0002935117588662959
17;0.99975365;0.0014430523807703285;0.001;0.99984163;0.00040763924454853843
18;1.0;0.0003584238294889455;0.001;0.9998153;0.00046570499253304804
19;0.9999384;0.00015556212429084786;0.001;0.9998153;0.0004388892362217836
20;0.9988915;0.007573418025839953;0.001;0.9955926;0.01765009751800499
21;0.9986451;0.006301109835358088;0.001;0.9997625;0.0008277190457935843
22;0.99858356;0.00717901417154549;0.001;0.99648994;0.009666247104076412
23;0.9961818;0.013675579774838461;0.001;0.99952495;0.0014948919958377791
24;0.999261;0.004195504084042166;0.001;0.99986804;0.00040983372265507165
25;0.9988915;0.004532678235154231;0.001;0.9997625;0.0016189581666770539
26;1.0;0.0003119099959072816;0.001;0.99986804;0.0010552470181726494
27;0.9999384;0.0011855026945777004;0.001;0.9997625;0.001287107265377738
28;0.9998152;0.0008151107803676231;0.001;0.9997889;0.0008776950718071609
29;0.9999384;0.00045147336885836175;0.001;0.99986804;0.0005925484192168827
30;0.9998152;0.0005287164079525793;0.001;0.9997889;0.001322314676955322
31;0.99987686;0.0003229114434095978;0.001;0.99989444;0.0007575220179097882
32;0.99907625;0.00355171987797799;0.001;0.9997625;0.0008579962572502684
33;0.9998152;0.0011986988324289988;0.001;0.9997625;0.0010209863447418076
34;0.99987686;0.0005721924585621129;0.001;0.9997361;0.0008703340347468231
35;0.99987686;0.0009907036184427231;0.001;0.9996305;0.0013467570222792493
36;0.99938416;0.002539606271835861;0.001;0.9997625;0.0010311974148389752
37;0.9999384;0.00027141943112624284;0.001;0.9996041;0.001401721323822477
38;1.0;7.786604748616474e-05;0.001;0.99984163;0.00048582198986683926
39;0.99858356;0.007477228842914109;0.001;0.9997889;0.0006377449442106073
40;0.9995073;0.002013157184371481;0.001;0.9997361;0.001152148135305847
41;0.9998152;0.00044787115536734607;0.001;0.99984163;0.0009801495857196937
42;0.9999384;0.0008497671610092098;0.00090000004;0.99986804;0.00045462562303333624
43;0.99944574;0.002223238776698285;0.00090000004;0.9996305;0.0015924335400392061
44;0.9991378;0.0040747991557801445;0.00090000004;0.99955136;0.0018772667124119255
45;0.9996921;0.0013942165759227747;0.00090000004;0.999393;0.0025401578516584563
46;0.9986451;0.0061331708499136085;0.00090000004;0.9992347;0.002915206193407045
47;0.99975365;0.0014845249728768037;0.00090000004;0.9997889;0.0007336605006269586
48;0.9999384;0.00017905549118692277;0.00090000004;0.99984163;0.00038984702676712104
49;1.0;4.4735755398357626e-05;0.00090000004;0.99984163;0.0006528663852949548
50;1.0;3.244440430001919e-05;0.00090000004;0.99984163;0.000654824884213576
51;1.0;1.8858751250560168e-05;0.00090000004;0.99986804;0.000590892534280788
52;0.9998152;0.0009034656830444116;0.00090000004;0.99989444;0.00047263586951742714
53;0.99987686;0.0005718263782049754;0.00090000004;0.99989444;0.0005337400274942937
54;1.0;4.4043979979181074e-05;0.00090000004;0.99989444;0.0009114805731184084
55;1.0;7.73670894489218e-05;0.00090000004;0.9999736;2.7424680229958024e-05
56;1.0;7.052240114221539e-05;0.00090000004;0.99989444;0.0008675710447473118
57;1.0;6.228236258321745e-05;0.00090000004;1.0;3.0851815609825385e-05
