epoch;accuracy;loss;lr;val_accuracy;val_loss
0;0.54545456;1.4737910663121203;0.001;0.9194942;0.25968804847142657
1;0.88913524;0.31107252693052917;0.001;0.9517622;0.11249640590231791
2;0.93717664;0.1645006461444821;0.001;0.9686557;0.07505400864819621
3;0.9635994;0.10347550079854259;0.001;0.98101276;0.04756281554585313
4;0.9805987;0.053864403663176276;0.001;0.99527884;0.015805753300443884
5;0.99094605;0.027740454693074998;0.001;0.9918919;0.022729107869110084
6;0.9918699;0.02554022269536853;0.001;0.9971263;0.009367351917905964
7;0.99593496;0.018593658467402636;0.001;0.9902909;0.06505580224151815
8;0.9913156;0.02942004510740483;0.001;0.99632573;0.01092609348528414
9;0.9963045;0.01509580810272795;0.001;0.996572;0.010161909780496973
10;0.9963045;0.011861155491049697;0.001;0.99690044;0.01120611052771996
11;0.9892831;0.03879073456945745;0.001;0.99612045;0.013918464921577988
12;0.9964893;0.012051381030328523;0.001;0.9973315;0.00922251824493118
13;0.9970436;0.009488174397875578;0.001;0.9958331;0.01522815639974886
14;0.9957502;0.01637082343287105;0.001;0.9930825;0.02879034916641829
15;0.9977827;0.010070982356283866;0.001;0.9987684;0.005452865562741122
16;0.9977827;0.00789804919786319;0.001;0.99558675;0.01396654917451674
17;0.9979675;0.0063125282203873615;0.001;0.99667466;0.010916915994465114
18;0.9990761;0.0034862674292149773;0.001;0.9983579;0.005862301033060165
19;0.9992609;0.002361941073538635;0.001;0.99901474;0.004385294490555295
20;0.99759793;0.011543656986611858;0.001;0.993493;0.038106125338357874
21;0.99741316;0.011890966544328401;0.001;0.99612045;0.012500122366299018
22;0.9970436;0.011508561544550653;0.001;0.9693536;0.19974167856946795
23;0.9846637;0.058229125187617324;0.001;0.9956689;0.012962246119835267
24;0.9972284;0.009909654879035305;0.001;0.99866575;0.0048516345498026804
25;0.99815226;0.007515542436988594;0.001;0.9982347;0.006774159911285111
26;0.99685884;0.015421618319943228;0.001;0.9891619;0.06875022836359872
27;0.9948263;0.01908138673270709;0.001;0.99809104;0.007445486505967881
28;0.9964893;0.013873403621877077;0.001;0.9961615;0.017897079933718148
